Country,Position,Track Name,Artist,Streams,URL
us,98,lovely (with Khalid),Billie Eilish,284221,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
us,99,XO Tour Llif3,Lil Uzi Vert,278306,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
us,100,"10,000 Hours (with Justin Bieber)",Dan + Shay,277054,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
us,101,Suge,DaBaby,276613,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
us,102,Truth Hurts,Lizzo,274985,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
us,103,Stunnin' (feat. Harm Franklin),Curtis Waters,274535,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
us,104,Wow.,Post Malone,272740,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
us,105,Sum 2 Prove,Lil Baby,271818,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
us,106,rockstar (feat. 21 Savage),Post Malone,271214,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
us,107,Beautiful Crazy,Luke Combs,270760,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
us,108,bad guy,Billie Eilish,270323,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
us,109,Go Stupid,Polo G,269284,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
us,110,Say So (feat. Nicki Minaj),Doja Cat,268975,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
us,111,Woah,Lil Baby,268891,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
us,112,Goodbyes (feat. Young Thug),Post Malone,265463,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
us,113,I Fall Apart,Post Malone,263971,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
us,114,Heartless (feat. Morgan Wallen),Diplo,263158,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
us,115,FTP,YG,260543,https://open.spotify.com/track/2RBsmtiaD90yNFtqkFjBVW
us,116,Memories,Maroon 5,259804,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
