Country,Position,Track Name,Artist,Streams,URL
south africa,61,Higher Love,Kygo,3139,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
south africa,62,Adore You,Harry Styles,3130,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
south africa,63,Walk Em Down (feat. Roddy Ricch),NLE Choppa,3079,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
south africa,64,bad guy,Billie Eilish,3040,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
south africa,65,ZOL,Max Hurrell,3021,https://open.spotify.com/track/1XtgF9N4G9xDiYiVfu3cID
south africa,66,GO (feat. Juice WRLD),The Kid LAROI,2967,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
south africa,67,Supalonely,BENEE,2955,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
south africa,68,Happier,Marshmello,2947,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
south africa,69,High Fashion (feat. Mustard),Roddy Ricch,2928,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
south africa,70,Call You Mine,The Chainsmokers,2867,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
south africa,71,Eastside (with Halsey & Khalid),benny blanco,2856,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
south africa,72,Takeaway,The Chainsmokers,2814,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
south africa,73,No Guidance (feat. Drake),Chris Brown,2799,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
south africa,74,Money In The Grave (Drake ft. Rick Ross),Drake,2766,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
south africa,75,Lose Control,MEDUZA,2757,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
south africa,76,SAD!,XXXTENTACION,2750,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
